"bullet","x","sd"
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-3.x3p",475,2.2596557711013
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-3.x3p",50,2.43244377769635
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-3.x3p",500,2.17648088169301
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-3.x3p",75,2.79067688326751
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-4.x3p",100,1.92215554438913
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-4.x3p",125,2.13928470120877
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-4.x3p",150,2.52526014741896
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-4.x3p",175,2.24405380196136
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-4.x3p",200,2.29384839788537
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-4.x3p",225,2.22518028894078
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-4.x3p",25,2.20290488007504
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-4.x3p",250,1.80352101861671
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-4.x3p",275,1.69443891301815
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-4.x3p",300,1.71889086856754
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-4.x3p",325,1.61738735265296
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-4.x3p",350,1.51638257179214
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-4.x3p",375,1.50673985056538
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-4.x3p",400,1.94753197923346
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-4.x3p",425,1.76889062342248
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-4.x3p",450,1.92801124706335
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-4.x3p",475,1.97390749259246
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-4.x3p",50,2.08173339045602
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-4.x3p",500,2.00865143484283
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-4.x3p",75,2.57719762108458
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-5.x3p",100,1.89546641336497
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-5.x3p",125,1.16868691183018
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-5.x3p",150,1.89029120359192
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-5.x3p",175,1.32627332090378
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-5.x3p",200,1.11651568024555
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-5.x3p",225,1.04665477853187
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-5.x3p",25,1.61265782949821
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-5.x3p",250,0.922239464231534
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-5.x3p",275,0.775066076034034
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-5.x3p",300,0.696869705810986
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-5.x3p",325,0.69406758086037
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-5.x3p",350,0.707843496711426
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-5.x3p",375,0.734370397323021
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-5.x3p",400,0.740460796871558
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-5.x3p",425,0.736403173824849
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-5.x3p",450,0.731715673289174
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-5.x3p",475,0.7489587537072
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-5.x3p",50,1.53974316771015
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-5.x3p",500,0.753056738663926
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-5.x3p",75,1.99232243057212
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-6.x3p",100,1.08166418528953
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-6.x3p",125,1.10843229364499
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-6.x3p",150,1.74943948065448
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-6.x3p",175,1.3403493938233
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-6.x3p",200,1.36168626977068
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-6.x3p",225,1.36551569502015
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-6.x3p",25,1.30529853735072
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-6.x3p",250,1.30843354806322
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-6.x3p",275,1.30736919542336
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-6.x3p",300,1.27103286403076
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-6.x3p",325,1.23944349620534
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-6.x3p",350,1.21587838544752
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-6.x3p",375,1.20870574149821
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-6.x3p",400,1.2374836104442
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-6.x3p",425,1.02904675376321
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-6.x3p",450,0.988701121890197
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-6.x3p",475,0.974910978993308
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-6.x3p",50,1.03848395607872
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-6.x3p",500,0.945283362397525
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 1-6.x3p",75,1.37279935775424
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-1.x3p",100,2.55617362013177
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-1.x3p",125,1.3691689823552
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-1.x3p",150,1.07931629270967
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-1.x3p",175,1.14119467205275
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-1.x3p",200,1.18878094886202
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-1.x3p",225,1.1442454287362
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-1.x3p",25,2.23330631885016
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-1.x3p",250,1.12666122036652
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-1.x3p",275,1.15622897777558
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-1.x3p",300,1.14969966951499
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-1.x3p",325,1.08534543023269
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-1.x3p",350,1.00547830657895
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-1.x3p",375,0.926092820707682
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-1.x3p",400,0.87750954936545
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-1.x3p",425,0.746146101357449
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-1.x3p",450,0.722248144824627
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-1.x3p",475,0.666249347166452
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-1.x3p",50,1.72230879349837
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-1.x3p",500,0.639908482275332
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-1.x3p",75,2.1514112692516
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-2.x3p",100,1.27781671698088
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-2.x3p",125,1.47014930614867
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-2.x3p",150,2.364643025685
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-2.x3p",175,1.60872417456363
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-2.x3p",200,1.22531531462362
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-2.x3p",225,1.28980311885434
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-2.x3p",25,2.00679825858008
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-2.x3p",250,2.29460110345759
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-2.x3p",275,2.34285426293026
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-2.x3p",300,2.37634821089538
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-2.x3p",325,2.37322184551769
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-2.x3p",350,2.47093856639908
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-2.x3p",375,1.16021663919621
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-2.x3p",400,1.13813489510738
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-2.x3p",425,1.03774014634276
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-2.x3p",450,1.00674464423367
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-2.x3p",475,0.937128998532215
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-2.x3p",50,1.97119590181338
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-2.x3p",500,0.94162281944974
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-2.x3p",75,1.39095939221295
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-3.x3p",100,1.65146994051341
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-3.x3p",125,0.757691112156834
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-3.x3p",150,0.767155654761341
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-3.x3p",175,0.808701380959623
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-3.x3p",200,0.815317725123039
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-3.x3p",225,0.845815634264562
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-3.x3p",25,2.01862637978477
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-3.x3p",250,0.84395851680737
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-3.x3p",275,0.824176907133331
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-3.x3p",300,0.812284139092562
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-3.x3p",325,0.804580337567506
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-3.x3p",350,0.759342231138197
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-3.x3p",375,0.757126132187624
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-3.x3p",400,0.743217206357036
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-3.x3p",425,0.733731292475425
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-3.x3p",450,0.70100122417958
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-3.x3p",475,0.692501985254313
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-3.x3p",50,2.65219635236995
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-3.x3p",500,0.718909586413365
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-3.x3p",75,1.96133297598682
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-4.x3p",100,1.37170292736564
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-4.x3p",125,1.33915531907708
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-4.x3p",150,2.22748315056779
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-4.x3p",175,2.30762816482139
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-4.x3p",200,2.35714399721878
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-4.x3p",225,2.33791067423573
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-4.x3p",25,0.798441278184198
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-4.x3p",250,2.33028546870657
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-4.x3p",275,2.36340015345849
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-4.x3p",300,1.27220113221677
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-4.x3p",325,2.43910884075717
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-4.x3p",350,2.43852798066734
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-4.x3p",375,1.16366991557666
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-4.x3p",400,2.37612957108104
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-4.x3p",425,1.02892498359279
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-4.x3p",450,0.940811869147199
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-4.x3p",475,0.916008229979701
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-4.x3p",50,2.41731660923329
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-4.x3p",500,0.963980607475178
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-4.x3p",75,3.52018196999028
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-5.x3p",100,1.67650575926025
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-5.x3p",125,1.53999485674287
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-5.x3p",150,1.48993340971342
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-5.x3p",175,1.44784652304779
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-5.x3p",200,1.41245319263333
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-5.x3p",225,1.347889388438
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-5.x3p",25,1.49341924125294
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-5.x3p",250,1.37075565717283
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-5.x3p",275,1.28460324819816
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-5.x3p",300,1.16289726606004
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-5.x3p",325,1.09551277897128
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-5.x3p",350,1.03701010753208
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-5.x3p",375,0.998517731720325
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-5.x3p",400,0.993514389390155
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-5.x3p",425,0.959029045679552
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-5.x3p",450,0.877716889927405
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-5.x3p",475,0.901329675868431
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-5.x3p",50,1.71855929870674
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-5.x3p",500,0.761181920371822
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-5.x3p",75,1.69000758121259
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-6.x3p",100,1.15161325234554
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-6.x3p",125,1.31868187062795
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-6.x3p",150,1.08632182511916
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-6.x3p",175,1.0039670465668
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-6.x3p",200,1.01984717893837
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-6.x3p",225,1.00372154356346
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-6.x3p",25,3.52371827681764
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-6.x3p",250,1.00466074548737
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-6.x3p",275,1.02247045600326
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-6.x3p",300,1.00730905751541
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-6.x3p",325,0.976807007449689
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-6.x3p",350,1.0018832579058
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-6.x3p",375,0.982482801897323
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-6.x3p",400,0.929406024448159
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-6.x3p",425,0.982623550908753
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-6.x3p",450,0.987782657900813
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-6.x3p",475,1.05370765664184
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-6.x3p",50,2.88524960316099
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-6.x3p",500,1.14341367519126
"app/images/Hamby252_3DX3P1of2//Br10 Bullet 2-6.x3p",75,1.89396229452759
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-1.x3p",100,1.82027712043464
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-1.x3p",125,1.2587301039605
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-1.x3p",150,1.23262488486669
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-1.x3p",175,1.17348808017287
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-1.x3p",200,1.12438171774722
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-1.x3p",225,1.10223854188144
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-1.x3p",25,2.21683870039173
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-1.x3p",250,1.0610623909936
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-1.x3p",275,0.99389854211835
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-1.x3p",300,0.900722678307586
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-1.x3p",325,0.798940654570873
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-1.x3p",350,0.709178240545271
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-1.x3p",375,0.631001450846838
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-1.x3p",400,0.632780040625522
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-1.x3p",425,0.684333731845142
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-1.x3p",450,0.685174890251695
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-1.x3p",475,0.686616064142441
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-1.x3p",50,2.13970439995688
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-1.x3p",500,0.704831445281913
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-1.x3p",75,1.74283157541843
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-2.x3p",100,2.8980761046918
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-2.x3p",125,1.64950494440785
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-2.x3p",150,1.45960248981688
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-2.x3p",175,1.44704758329055
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-2.x3p",200,1.42060141633042
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-2.x3p",225,1.42221687430968
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-2.x3p",25,1.8948145817124
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-2.x3p",250,1.39842304175623
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-2.x3p",275,1.38537321172982
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-2.x3p",300,1.3602193723079
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-2.x3p",325,1.31925963907644
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-2.x3p",350,1.31865383283655
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-2.x3p",375,1.2419801658817
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-2.x3p",400,1.20048623554715
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-2.x3p",425,1.16396990233063
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-2.x3p",450,1.17640612610691
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-2.x3p",475,1.2361358364158
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-2.x3p",50,1.96775630995653
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-2.x3p",500,1.21627326750108
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-2.x3p",75,2.24259497476018
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-3.x3p",100,1.81220380938023
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-3.x3p",125,1.22794237107503
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-3.x3p",150,1.16605486036233
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-3.x3p",175,1.1539554335627
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-3.x3p",200,1.07912885446391
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-3.x3p",225,1.09476980000224
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-3.x3p",25,2.30591132565431
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-3.x3p",250,1.06074496800902
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-3.x3p",275,1.06775237005158
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-3.x3p",300,0.981270577921435
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-3.x3p",325,0.95699676820734
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-3.x3p",350,0.902053709587241
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-3.x3p",375,0.867688145820835
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-3.x3p",400,0.856980974034644
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-3.x3p",425,0.87669763765989
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-3.x3p",450,0.939015096786005
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-3.x3p",475,0.977854600659351
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-3.x3p",50,1.87836371059126
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-3.x3p",500,0.987783902157979
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-3.x3p",75,1.54806562284295
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-4.x3p",100,2.12700202284977
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-4.x3p",125,1.64623849111544
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-4.x3p",150,1.53243011096181
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-4.x3p",175,1.80080818184998
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-4.x3p",200,1.99324993428442
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-4.x3p",225,2.08126878622341
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-4.x3p",25,2.29445836496002
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-4.x3p",250,2.03604391820461
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-4.x3p",275,2.08785569997548
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-4.x3p",300,0.958204957334267
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-4.x3p",325,0.932932469574179
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-4.x3p",350,1.08370612813384
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-4.x3p",375,1.12807165813986
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-4.x3p",400,1.11798842275654
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-4.x3p",425,1.11355309099096
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-4.x3p",450,1.11043632319282
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-4.x3p",475,1.15908143427438
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-4.x3p",50,1.90193322645124
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-4.x3p",500,1.19096634015229
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-4.x3p",75,1.51294342354169
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-5.x3p",100,1.36325063174279
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-5.x3p",125,1.39143291053097
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-5.x3p",150,1.4212675381339
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-5.x3p",175,1.42903315657837
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-5.x3p",200,1.40838025645323
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-5.x3p",225,1.35526813359228
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-5.x3p",25,2.44067205951151
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-5.x3p",250,1.32096976238156
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-5.x3p",275,1.29518855563867
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-5.x3p",300,1.28946398009405
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-5.x3p",325,1.20109509811673
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-5.x3p",350,1.10640153373406
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-5.x3p",375,1.06818247135176
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-5.x3p",400,1.0265324348485
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-5.x3p",425,0.988873111782312
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-5.x3p",450,0.919830098568657
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-5.x3p",475,0.901041378401895
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-5.x3p",50,2.13477921837055
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-5.x3p",500,0.89657403084615
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-5.x3p",75,1.65084499283697
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-6.x3p",100,1.48788534698326
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-6.x3p",125,1.70138872699059
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-6.x3p",150,1.64879615429479
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-6.x3p",175,1.5824054794956
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-6.x3p",200,1.52274071516893
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-6.x3p",225,1.48158675340949
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-6.x3p",25,2.63309588806628
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-6.x3p",250,1.42461190500888
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-6.x3p",275,1.3626365062723
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-6.x3p",300,1.26941199970812
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-6.x3p",325,1.18915863459933
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-6.x3p",350,1.14814741690152
"app/images/Hamby252_3DX3P1of2//Br2 Bullet 1-6.x3p",375,1.09406413026453
