"ccf","lag","D","sd.D","b1","b2","x1","x2","num.matches","num.mismatches","cms","cms2","non_cms","left_cms","right_cms","left_noncms","right_noncms","sumpeaks","data","resID"
0.443264913770565,240,9.46099476481364,5.74548220978718,"brX_1_land2","br1_1_land1",100,100,4,12,2,1,8,1,2,0,0,61.3409385982028,"data-new-25-25/unkn86.RData",1
0.664336726612242,233,4.27905168478368,5.10700378667193,"brX_1_land3","br1_1_land1",100,100,4,25,2,1,15,0,2,5,0,41.1602773088241,"data-new-25-25/unkn87.RData",1
0.462908514754379,212,5.28790288039797,4.94693637092466,"brX_1_land4","br1_1_land1",200,100,8,13,3,1,5,0,0,2,5,5.25891582810486,"data-new-25-25/unkn88.RData",1
0.0692993365916265,140,6.46813821015731,4.1341998108216,"brX_1_land5","br1_1_land1",100,100,2,19,1,0,11,0,0,11,4,2.10646291979336,"data-new-25-25/unkn89.RData",1
0.357743770754157,238,3.44554074697086,3.9167152552345,"brB_1_land3","br1_1_land1",550,100,0,29,0,0,29,0,0,29,29,0,"data-new-25-25/unkn9.RData",1
0.279732999656894,87,5.50541272402552,4.13322137602036,"brX_1_land6","br1_1_land1",100,100,0,19,0,0,19,0,0,19,19,0,"data-new-25-25/unkn90.RData",1
0.620814855221494,208,5.06030695709451,5.13689650976969,"brB_1_land6","br1_1_land2",100,100,1,16,1,0,15,0,0,1,15,1.58327999492799,"data-new-25-25/unkn12.RData",2
0.13737800137893,401,7.42520086950972,4.98391394829693,"brC_1_land1","br1_1_land2",100,100,3,17,2,1,8,0,0,8,6,3.94277518373565,"data-new-25-25/unkn13.RData",2
0.185071598865701,90,13.2459271016748,5.37520739465701,"brC_1_land2","br1_1_land2",125,100,1,15,1,0,14,0,0,1,14,6.53178299277053,"data-new-25-25/unkn14.RData",2
0.470094739665855,122,4.96960254220928,3.86615314888627,"brC_1_land3","br1_1_land2",100,100,4,13,2,1,7,0,0,7,2,8.1106473066318,"data-new-25-25/unkn15.RData",2
0.750227892166489,211,2.96966766681881,4.59052381393636,"brC_1_land4","br1_1_land2",100,100,6,15,5,3,11,0,5,11,0,53.0543522393672,"data-new-25-25/unkn16.RData",2
0.907838023300691,196,2.51533859479269,5.18754331729226,"brC_1_land5","br1_1_land2",100,100,3,12,2,1,6,0,0,3,3,6.30063968115329,"data-new-25-25/unkn17.RData",2
0.0920108653116546,401,4.00040401850917,4.33445367264778,"brC_1_land6","br1_1_land2",100,100,1,14,1,1,13,0,0,1,13,0.0363128031407337,"data-new-25-25/unkn18.RData",2
0.604232136022058,205,5.74290356115892,5.09373944239234,"brA_1_land2","br1_1_land2",100,100,2,13,1,1,13,1,1,0,0,41.2971843787842,"data-new-25-25/unkn2.RData",2
0.549943279831504,67,6.91414733033534,5.82802174968776,"brE_1_land2","br1_1_land2",125,100,4,14,2,1,6,0,1,4,0,61.1008011045783,"data-new-25-25/unkn20.RData",2
0.391940698210466,312,4.18805097794049,4.27485119699437,"brE_1_land4","br1_1_land2",150,100,5,17,2,1,9,1,1,0,0,29.6644523876134,"data-new-25-25/unkn22.RData",2
0.171295897270846,274,8.87019837228729,4.95570347736111,"brE_1_land5","br1_1_land2",125,100,1,15,1,0,14,0,0,1,14,2.93564598584424,"data-new-25-25/unkn23.RData",2
0.41080045414126,222,5.69801901692663,4.36813061030224,"brG_1_land3","br1_1_land2",175,100,5,17,3,2,13,0,2,4,0,43.5954252652616,"data-new-25-25/unkn27.RData",2
0.338902249538394,154,5.63615813107436,3.7856513285581,"brH_1_land4","br1_1_land2",100,100,5,14,2,1,8,0,0,3,1,18.6210745539411,"data-new-25-25/unkn34.RData",2
0.145429603787927,389,2.78691088554322,3.729707717557,"brH_1_land5","br1_1_land2",100,100,5,15,4,2,10,0,0,4,1,19.3396470999802,"data-new-25-25/unkn35.RData",2
0.173104274156211,361,3.05483025036148,3.67699764839453,"brH_1_land6","br1_1_land2",125,100,2,17,2,1,15,0,0,2,15,1.98087603113624,"data-new-25-25/unkn36.RData",2
0.266676742516338,324,3.04279344347104,3.59174616460738,"brI_1_land2","br1_1_land2",125,100,4,15,3,1,7,0,0,4,7,4.85717281085112,"data-new-25-25/unkn38.RData",2
0.408848957732409,125,5.31628936993662,3.72390925979235,"brA_1_land4","br1_1_land2",100,100,5,15,3,2,9,0,0,9,4,9.93047403243305,"data-new-25-25/unkn4.RData",2
0.111259714714445,92,7.63492798707859,3.73895110017566,"brI_1_land5","br1_1_land2",100,100,2,15,1,1,9,0,1,9,0,24.5085656844817,"data-new-25-25/unkn41.RData",2
0.651754310899969,211,4.05372753531188,4.63154851836307,"brL_1_land2","br1_1_land2",125,100,2,17,1,1,9,0,1,9,0,29.7822900907595,"data-new-25-25/unkn44.RData",2
0.175435104593252,212,5.39323203419081,3.18974982385031,"brA_1_land5","br1_1_land2",100,100,3,19,1,1,9,0,1,4,0,22.8393620566861,"data-new-25-25/unkn5.RData",2
0.642256313662511,137,5.43354738927741,4.87540466172589,"brM_1_land4","br1_1_land2",125,100,4,18,2,1,7,0,0,4,6,4.04644723393652,"data-new-25-25/unkn52.RData",2
0.485137142257031,216,4.45153629470898,4.53001209311815,"brM_1_land6","br1_1_land2",100,100,2,16,2,1,16,2,0,0,16,1.39675047525629,"data-new-25-25/unkn54.RData",2
0.184215178547086,56,6.87060235865913,3.14233277369692,"brN_1_land3","br1_1_land2",100,100,5,15,5,2,11,0,0,4,11,4.50572232353578,"data-new-25-25/unkn57.RData",2
0.392895303098276,96,5.22167820373532,3.9004626243021,"brN_1_land6","br1_1_land2",100,100,0,16,0,0,16,0,0,16,16,0,"data-new-25-25/unkn60.RData",2
0.540068729431489,207,4.94401370960611,4.52049174582332,"brR_1_land1","br1_1_land2",100,100,1,19,1,1,19,0,1,19,0,27.6453667000281,"data-new-25-25/unkn61.RData",2
0.400666764650239,221,6.99906960603689,4.88960328414852,"brR_1_land2","br1_1_land2",150,100,2,16,1,1,11,0,1,5,0,31.2088927904324,"data-new-25-25/unkn62.RData",2
0.289984475058882,274,4.14448128102672,3.02145811365611,"brR_1_land4","br1_1_land2",150,100,4,18,2,1,10,0,0,4,3,2.43805799633909,"data-new-25-25/unkn64.RData",2
0.069363202736325,371,5.87706611316834,4.63810872860135,"brR_1_land6","br1_1_land2",100,100,2,15,1,1,7,0,0,7,4,2.42111118901133,"data-new-25-25/unkn66.RData",2
0.408501458431206,44,6.72929248449342,5.24679321795134,"brU_1_land1","br1_1_land2",150,100,2,15,1,1,7,0,0,4,7,4.05708145560757,"data-new-25-25/unkn67.RData",2
0.307478059477368,337,3.74425230610979,4.23765447751234,"brU_1_land4","br1_1_land2",100,100,2,13,1,1,6,0,0,6,6,5.03672829109904,"data-new-25-25/unkn70.RData",2
0.17243082801368,78,6.99246823323995,3.38323588667073,"brU_1_land5","br1_1_land2",100,100,6,16,3,1,9,0,0,4,9,6.37650587397924,"data-new-25-25/unkn71.RData",2
0.716383653345411,218,3.8750179156311,5.13674630810082,"brV_1_land2","br1_1_land2",150,100,6,11,3,2,5,0,2,2,0,68.418744054516,"data-new-25-25/unkn74.RData",2
0.457990844651946,201,5.22763544278806,4.19889659119524,"brW_1_land1","br1_1_land2",150,100,2,19,1,1,17,0,1,2,0,27.1141752980784,"data-new-25-25/unkn79.RData",2
0.270713845109526,6,7.6363458723153,3.79270639230331,"brX_1_land5","br1_1_land2",100,100,2,16,1,1,11,0,0,4,1,21.8756352652196,"data-new-25-25/unkn89.RData",2
0.289600032632773,314,3.28622541404712,3.57522183671621,"brB_1_land3","br1_1_land2",550,100,1,12,1,0,9,0,0,9,3,1.36131747862362,"data-new-25-25/unkn9.RData",2
0.241846000189925,211,5.26126974094077,3.79172795750208,"brX_1_land6","br1_1_land2",100,100,3,15,2,1,13,0,0,1,1,13.9641994235755,"data-new-25-25/unkn90.RData",2
0.65274103394818,198,6.08470947084161,5.91306370437187,"brB_1_land4","br1_1_land3",150,100,3,21,1,1,15,0,0,2,2,48.4019245041924,"data-new-25-25/unkn10.RData",3
0.846366782066541,194,2.29668295818368,5.66161564008442,"brB_1_land6","br1_1_land3",100,100,5,13,4,2,9,0,0,2,9,5.12105382307135,"data-new-25-25/unkn12.RData",3
0.0992265010945398,161,13.3797747127353,5.50863307861167,"brC_1_land1","br1_1_land3",100,100,1,24,1,0,13,0,0,13,11,0.391847628368538,"data-new-25-25/unkn13.RData",3
0.227886093573444,137,13.4630118386185,5.89992652497175,"brC_1_land2","br1_1_land3",125,100,6,17,4,2,9,0,0,7,9,7.10487774824471,"data-new-25-25/unkn14.RData",3
0.335352056414001,82,7.06478035715266,4.39087227920101,"brC_1_land3","br1_1_land3",100,100,3,21,2,1,10,0,0,10,9,2.06439941582756,"data-new-25-25/unkn15.RData",3
0.762133309654992,198,3.62552451221182,5.1152429442511,"brC_1_land4","br1_1_land3",100,100,6,16,3,1,10,0,0,2,2,57.3078233794499,"data-new-25-25/unkn16.RData",3
0.677314796518803,169,3.97163389146385,5.71226244760699,"brC_1_land5","br1_1_land3",100,100,5,15,2,1,6,0,0,2,6,3.26916070921961,"data-new-25-25/unkn17.RData",3
0.0915808000386814,261,9.97013724748608,4.85917280296251,"brC_1_land6","br1_1_land3",100,100,3,20,3,2,20,0,3,20,0,60.3435716251974,"data-new-25-25/unkn18.RData",3
0.610904745554609,192,5.82581683211145,5.61845857270708,"brA_1_land2","br1_1_land3",100,100,7,14,3,1,5,1,0,0,2,48.8875178293972,"data-new-25-25/unkn2.RData",3
0.7113850233284,53,5.828928382592,6.3527408800025,"brE_1_land2","br1_1_land3",125,100,1,18,1,0,16,0,0,16,2,31.9683859892918,"data-new-25-25/unkn20.RData",3
0.460061052222428,177,7.3161983748668,4.79957032730911,"brE_1_land4","br1_1_land3",150,100,7,15,3,1,6,0,0,4,2,32.2596808476841,"data-new-25-25/unkn22.RData",3
0.291617009458473,313,7.29204297738762,5.48042260767584,"brE_1_land5","br1_1_land3",125,100,3,20,2,1,11,0,0,5,11,3.29067105553483,"data-new-25-25/unkn23.RData",3
0.436590550966505,209,6.93160137452207,4.89284974061698,"brG_1_land3","br1_1_land3",175,100,0,23,0,0,23,0,0,23,23,0,"data-new-25-25/unkn27.RData",3
