"b2","b1","ccf","lag","D","sd.D","x1","x2","signature.length","matches.per.mm","mismatches.per.mm","cms.per.mm","cms2.per.mm","non_cms.per.mm","left_cms.per.mm","right_cms.per.mm","left_noncms.per.mm","right_noncms.per.mm","sumpeaks.per.mm","data","id.x","id.y","match","span"
"Ukn Bullet X-1","Br9 Bullet 1-5",0.386856238065695,-431.25,3.92286260885803,2.73105837905498,220.3125,120.3125,1.928125,4.14910858995138,33.192868719611,1.03727714748784,0.518638573743922,18.1523500810373,0,0,8.81685575364668,18.1523500810373,3.68888570647881,"data-nist/unkn73-nist.RData",53,14,FALSE,1
"Ukn Bullet X-1","Br1 Bullet 2-2",0.418230020047738,-892.1875,3.83730082138865,3.84795020375354,159.375,120.3125,1.9453125,4.11244979919679,41.6385542168675,1.0281124497992,0.514056224899598,16.9638554216867,0,0,16.4497991967871,16.9638554216867,9.78734003366228,"data-nist/unkn73-nist.RData",6,14,FALSE,1
"Ukn Bullet X-1","Br1 Bullet 2-5",0.407036555864052,-503.125,3.93673178362864,3.41348917650618,120.3125,120.3125,1.9171875,3.65118174409128,30.7742461287694,1.04319478402608,0.52159739201304,10.9535452322738,0,0,9.38875305623472,10.9535452322738,10.2541477384688,"data-nist/unkn73-nist.RData",3,14,FALSE,1
"Ukn Bullet X-1","Br9 Bullet 1-6",0.440317224455423,-996.875,3.97747257561613,3.45742235835566,120.3125,120.3125,1.9234375,2.59951259138911,50.4305442729488,1.03980503655565,0.519902518277823,22.8757108042242,0,0,20.7961007311129,22.8757108042242,1.72673008219545,"data-nist/unkn73-nist.RData",54,14,FALSE,1
"Ukn Bullet X-1","Br1 Bullet 2-6",0.245352457914219,204.6875,4.22036227104138,2.98563497591794,100,120.3125,1.9421875,4.11906677393403,30.3781174577635,1.54465004022526,0.514883346741754,14.4167337087691,0,0,14.4167337087691,6.17860016090105,5.09964597444133,"data-nist/unkn73-nist.RData",4,14,FALSE,1
"Ukn Bullet X-1","Br2 Bullet 1-4",0.22639909652508,421.875,14.4999699196226,5.37274576016802,240.625,120.3125,1.96875,2.53968253968254,35.5555555555556,1.01587301587302,0.507936507936508,15.7460317460317,0,0,13.2063492063492,15.7460317460317,1.89333069650164,"data-nist/unkn73-nist.RData",10,14,FALSE,1
"Ukn Bullet X-1","Br9 Bullet 2-1",0.419498294059985,-982.8125,4.14449236584777,3.40479174404731,159.375,120.3125,1.940625,0.515297906602254,50.4991948470209,0.515297906602254,0,28.341384863124,0,0,22.1578099838969,28.341384863124,0.329263438323099,"data-nist/unkn73-nist.RData",54,14,FALSE,1
"Ukn Bullet X-1","Br8 Bullet 1-2",0.497086594664856,-79.6875,4.46258187461367,4.14555939610025,120.3125,120.3125,1.9609375,2.54980079681275,22.4382470119522,1.0199203187251,0.50996015936255,11.2191235059761,0,0,2.54980079681275,4.58964143426295,9.20811134433609,"data-nist/unkn73-nist.RData",44,14,FALSE,1
"Ukn Bullet X-1","Br7 Bullet 2-2",0.299752464822304,-1015.625,4.6122158003251,3.35178609909635,179.6875,120.3125,1.934375,1.03392568659128,50.1453957996769,0.516962843295638,0,26.8820678513732,0,0,26.8820678513732,20.6785137318255,0.940056971607708,"data-nist/unkn73-nist.RData",31,14,FALSE,1
"Ukn Bullet X-1","Br6 Bullet 1-3",0.335218137437421,-218.75,3.96636383039665,3.16771830922016,220.3125,120.3125,1.9578125,2.55387071029529,26.560255387071,0.510774142059058,0.510774142059058,7.15083798882682,0,0,7.15083798882682,7.15083798882682,5.6152903509688,"data-nist/unkn73-nist.RData",27,14,FALSE,1
"Ukn Bullet X-1","Br4 Bullet 1-5",0.53115183887805,-34.375,2.91700581862379,3.29863848820714,100,120.3125,1.8953125,5.8037922506183,18.9942291838417,2.63808738664468,1.05523495465787,5.8037922506183,0,0,5.27617477328937,2.11046990931575,9.06979654409493,"data-nist/unkn73-nist.RData",41,14,FALSE,1
"Ukn Bullet X-1","Br4 Bullet 2-1",0.553315060235968,4.6875,2.71906834083153,3.24777577773837,159.375,120.3125,1.9546875,4.60431654676259,20.4636290967226,1.02318145483613,0.511590727418066,4.60431654676259,0,0,4.60431654676259,3.06954436450839,8.17034474449196,"data-nist/unkn73-nist.RData",41,14,FALSE,1
"Ukn Bullet X-1","Br4 Bullet 1-3",0.429721404722088,-643.75,3.47517118698404,2.91858771077097,59.375,120.3125,1.9328125,4.65642683912692,39.3209377526273,1.55214227970897,1.03476151980598,16.5561843168957,0,0,12.4171382376718,16.5561843168957,5.37155127387749,"data-nist/unkn73-nist.RData",39,14,FALSE,1
"Ukn Bullet X-1","Br3 Bullet 1-6",0.283605754604478,-739.0625,4.30521516828522,2.75356941656432,120.3125,120.3125,1.940625,1.54589371980676,43.2850241545894,1.03059581320451,0.515297906602254,24.7342995169082,0,0,16.4895330112721,24.7342995169082,0.635963708391786,"data-nist/unkn73-nist.RData",18,14,FALSE,1
"Ukn Bullet X-1","Br7 Bullet 2-4",0.521422940332553,-1412.5,3.07804853815006,3.35903852494816,100,120.3125,1.9359375,3.61581920903955,65.6012913640032,2.06618240516546,1.03309120258273,35.6416464891041,0,0,28.9265536723164,35.6416464891041,1.26321534245658,"data-nist/unkn73-nist.RData",33,14,FALSE,1
"Ukn Bullet X-1","Br5 Bullet 1-6",0.336965636128661,-757.8125,4.12060139972966,3.19072177139774,140.625,120.3125,1.9328125,2.06952303961196,38.8035569927243,1.03476151980598,0.517380759902991,16.0388035569927,0,0,14.4866612772838,16.0388035569927,0.554451276238155,"data-nist/unkn73-nist.RData",24,14,FALSE,1
"Ukn Bullet X-1","Br3 Bullet 1-3",0.490482176919117,-1282.8125,8.94787539986529,4.28662355085445,20.3125,120.3125,1.7734375,0.563876651982379,65.9735682819383,0.563876651982379,0,33.2687224669604,0,0,32.704845814978,33.2687224669604,1.21339171545174,"data-nist/unkn73-nist.RData",15,14,FALSE,1
"Ukn Bullet X-1","Br2 Bullet 1-2",0.383364936672405,253.125,3.78052482726658,3.4662349184584,159.375,120.3125,1.9015625,1.57764995891537,28.3976992604766,0.525883319638455,0.525883319638455,8.94001643385374,0,0,8.94001643385374,8.41413311421528,2.92931751145957,"data-nist/unkn73-nist.RData",8,14,FALSE,1
"Ukn Bullet X-1","Br7 Bullet 1-3",0.588056147754547,-1460.9375,2.69586674846021,3.66614388465249,200,120.3125,1.9015625,0,68.3648315529992,0,0,68.3648315529992,0,0,68.3648315529992,68.3648315529992,0,"data-nist/unkn73-nist.RData",33,14,FALSE,1
"Ukn Bullet X-1","Br8 Bullet 1-5",0.376557423087207,6.25,3.41748098658225,3.13754192379824,100,120.3125,1.96875,1.52380952380952,20.8253968253968,1.01587301587302,0.507936507936508,14.7301587301587,0,0,3.55555555555556,2.53968253968254,0.957652954698778,"data-nist/unkn73-nist.RData",47,14,FALSE,1
"Ukn Bullet X-1","Br4 Bullet 2-2",0.493392603379306,-1273.4375,19.2027313640428,4.63211783536609,20.3125,120.3125,1.96875,0.507936507936508,74.6666666666667,0.507936507936508,0,45.7142857142857,0,0,28.952380952381,45.7142857142857,0.878503968661916,"data-nist/unkn73-nist.RData",42,14,FALSE,1
"Ukn Bullet X-1","Br3 Bullet 2-6",0.330697070035062,-403.125,4.60937733514664,3.92293028827001,120.3125,120.3125,1.953125,2.048,35.84,0.512,0.512,22.016,0,0,10.24,22.016,1.33856533548505,"data-nist/unkn73-nist.RData",16,14,FALSE,1
"Ukn Bullet X-1","Br6 Bullet 2-1",0.307282284571405,-226.5625,5.49463737910999,3.83997733507354,100,120.3125,1.96875,4.06349206349206,30.4761904761905,2.03174603174603,1.01587301587302,10.1587301587302,0,0,6.09523809523809,10.1587301587302,8.42673372536554,"data-nist/unkn73-nist.RData",28,14,FALSE,1
"Ukn Bullet X-1","Br5 Bullet 1-4",0.39381207181803,-406.25,4.08378157530257,3.27592382634406,159.375,120.3125,1.9421875,2.57441673370877,33.467417538214,1.54465004022526,0.514883346741754,13.3869670152856,0,0,8.75301689460981,10.8125502815768,6.62540863852346,"data-nist/unkn73-nist.RData",22,14,FALSE,1
"Ukn Bullet X-1","Br6 Bullet 2-5",0.389116501281678,-1151.5625,3.48691996819124,3.31003512766658,159.375,120.3125,1.94375,1.54340836012862,51.4469453376206,0.514469453376206,0.514469453376206,25.2090032154341,0,0,25.2090032154341,23.6655948553055,5.12098321090428,"data-nist/unkn73-nist.RData",26,14,FALSE,1
"Ukn Bullet X-1","Br6 Bullet 2-3",0.342116617734703,-1140.625,4.39841127466965,3.58208930381736,179.6875,120.3125,1.9453125,0,58.0883534136546,0,0,58.0883534136546,0,0,58.0883534136546,58.0883534136546,0,"data-nist/unkn73-nist.RData",30,14,FALSE,1
"Ukn Bullet X-1","Br3 Bullet 2-2",0.247924093436062,-142.1875,4.06240449524637,2.87407482545584,159.375,120.3125,1.9390625,1.03142626913779,29.3956486704271,0.515713134568896,0.515713134568896,12.8928283642224,0,0,10.8299758259468,5.67284448025786,0.12357174029397,"data-nist/unkn73-nist.RData",18,14,FALSE,1
"Ukn Bullet X-1","Br7 Bullet 2-5",0.467087344761001,-85.9375,3.56947505722342,3.57969424160576,140.625,120.3125,1.9484375,5.13231756214916,18.9895749799519,2.05292702485966,1.02646351242983,5.13231756214916,0,0,3.59262229350441,4.10585404971933,9.53852682570947,"data-nist/unkn73-nist.RData",34,14,FALSE,1
"Ukn Bullet X-1","Br10 Bullet 2-6",0.305534626121922,-20.3125,4.09396243925139,3.30760495275944,120.3125,120.3125,1.9546875,6.13908872901679,17.9056754596323,1.5347721822542,1.02318145483613,5.11590727418066,0,0,1.5347721822542,1.5347721822542,8.98004731130452,"data-nist/unkn73-nist.RData",58,14,FALSE,1
"Ukn Bullet X-1","Br2 Bullet 1-6",0.331795948472767,-325,5.01505914263199,3.72014758025254,120.3125,120.3125,1.953125,3.584,29.696,1.024,0.512,9.216,0,0,8.192,8.192,6.23005156622184,"data-nist/unkn73-nist.RData",12,14,FALSE,1
"Ukn Bullet X-1","Br8 Bullet 2-5",0.222665634475307,0,14.7533640870575,8.05278557297985,140.625,120.3125,1.96875,3.04761904761905,23.3650793650794,1.01587301587302,0.507936507936508,11.6825396825397,0,0,3.55555555555556,4.06349206349206,2.14402808552926,"data-nist/unkn73-nist.RData",47,14,FALSE,1
"Ukn Bullet X-1","Br2 Bullet 2-1",0.270595617287694,-1081.25,5.58064200065039,3.32609831141537,120.3125,120.3125,1.9328125,1.03476151980598,52.7728375101051,0.517380759902991,0.517380759902991,27.9385610347615,0,0,23.2821341956346,27.9385610347615,3.97419917738514,"data-nist/unkn73-nist.RData",12,14,FALSE,1
"Ukn Bullet X-1","Br4 Bullet 1-4",0.450995169328098,75,3.23090839170033,3.1193590567158,100,120.3125,1.9234375,5.71892770105605,24.9553208773355,2.07961007311129,1.03980503655565,6.7587327376117,0,0,3.63931762794476,3.11941510966694,10.6033361907186,"data-nist/unkn73-nist.RData",40,14,FALSE,1
"Ukn Bullet X-1","Br1 Bullet 2-4",0.320194461507844,73.4375,3.59319458889697,2.81455537926841,140.625,120.3125,1.9640625,3.05489260143198,23.4208432776452,0.50914876690533,0.50914876690533,9.16467780429594,0,0,5.60063643595863,2.54574383452665,2.71663566629268,"data-nist/unkn73-nist.RData",2,14,FALSE,1
"Ukn Bullet X-1","Br3 Bullet 2-1",0.381039037775919,-646.875,3.71226189805163,3.67477766779993,159.375,120.3125,1.9328125,4.65642683912692,35.1818916734034,2.06952303961196,1.03476151980598,13.4518997574778,0,0,13.4518997574778,13.4518997574778,3.7821278018023,"data-nist/unkn73-nist.RData",17,14,FALSE,1
"Ukn Bullet X-1","Br1 Bullet 2-3",0.288708655495364,298.4375,12.1643373867958,5.07326279901791,220.3125,120.3125,1.96875,4.57142857142857,31.4920634920635,1.01587301587302,0.507936507936508,8.63492063492063,0,0,7.11111111111111,8.63492063492063,8.16200583940531,"data-nist/unkn73-nist.RData",1,14,FALSE,1
"Ukn Bullet X-1","Br9 Bullet 2-4",0.260828502929519,-640.625,12.3672885671737,4.96316264054336,300,120.3125,1.9328125,3.62166531932094,36.2166531932094,1.03476151980598,0.517380759902991,13.9692805173808,0,0,12.4171382376718,13.9692805173808,7.03843493073818,"data-nist/unkn73-nist.RData",51,14,FALSE,1
"Ukn Bullet X-1","Br2 Bullet 2-4",0.403167754819808,-553.125,4.07888659671074,3.19326452820683,179.6875,120.3125,1.9484375,4.10585404971933,40.0320769847634,1.53969526864475,0.513231756214916,20.0160384923817,0,0,14.8837209302326,20.0160384923817,4.90228622844562,"data-nist/unkn73-nist.RData",9,14,FALSE,1
"Ukn Bullet X-1","Br8 Bullet 2-1",0.322325465985823,-565.625,5.44929277667399,3.57660668715032,220.3125,120.3125,1.93125,1.55339805825243,34.1747572815534,1.03559870550162,0.517799352750809,16.5695792880259,0,0,16.5695792880259,9.83818770226537,1.01248270876592,"data-nist/unkn73-nist.RData",43,14,FALSE,1
"Ukn Bullet X-1","Br8 Bullet 2-3",0.231204611036146,901.5625,24.2572501010133,5.81816666290054,220.3125,120.3125,1.96875,1.52380952380952,48.2539682539683,1.52380952380952,0.507936507936508,24.3809523809524,0,0,24.3809523809524,23.8730158730159,1.47376251406781,"data-nist/unkn73-nist.RData",45,14,FALSE,1
"Ukn Bullet X-1","Br6 Bullet 1-1",0.458338791152398,12.5,8.63822253671664,5.15245226163212,59.375,120.3125,1.96875,2.53968253968254,28.4444444444444,1.01587301587302,0.507936507936508,18.7936507936508,0,0,3.55555555555556,18.7936507936508,4.05010046783769,"data-nist/unkn73-nist.RData",25,14,FALSE,1
"Ukn Bullet X-1","Br7 Bullet 1-4",0.516899981705581,-82.8125,3.29298308937433,3.58575510859435,120.3125,120.3125,1.9578125,5.10774142059058,21.9632881085395,1.53232242617717,1.02154828411812,6.1292897047087,0,0,4.08619313647247,4.59696727853152,8.69414173507307,"data-nist/unkn73-nist.RData",34,14,FALSE,1
"Ukn Bullet X-1","Br2 Bullet 1-1",0.324299286369753,-1092.1875,4.14922613217164,3.23949835420281,140.625,120.3125,1.95,1.02564102564103,49.2307692307692,1.02564102564103,0.512820512820513,24.6153846153846,0,0,24.6153846153846,24.6153846153846,0.311153195392644,"data-nist/unkn73-nist.RData",7,14,FALSE,1
"Ukn Bullet X-1","Br6 Bullet 1-5",0.471781016083882,-193.75,3.35537276217026,3.34104961624443,120.3125,120.3125,1.934375,8.27140549273021,22.2294022617124,1.55088852988691,0.516962843295638,5.16962843295638,0,0,5.16962843295638,4.13570274636511,12.3262257221126,"data-nist/unkn73-nist.RData",29,14,FALSE,1
"Ukn Bullet X-1","Br10 Bullet 2-1",0.333615459867374,-1226.5625,19.0561931373235,4.73388159818917,20.3125,120.3125,1.96875,1.01587301587302,70.0952380952381,0.507936507936508,0.507936507936508,41.6507936507937,0,0,27.4285714285714,41.6507936507937,1.91337315931784,"data-nist/unkn73-nist.RData",59,14,FALSE,1
"Ukn Bullet X-1","Br7 Bullet 1-2",0.411827600686443,-398.4375,4.02465499800466,3.41591358348261,159.375,120.3125,1.9484375,1.02646351242983,32.3336006415397,0.513231756214916,0.513231756214916,15.9101844426624,0,0,15.3969526864475,15.9101844426624,1.13198057462244,"data-nist/unkn73-nist.RData",32,14,FALSE,1
"Ukn Bullet X-1","Br9 Bullet 2-5",0.399550555459936,40.625,3.52420492465022,3.26477449001078,100,120.3125,1.921875,1.5609756097561,19.7723577235772,1.04065040650407,0.520325203252033,14.0487804878049,0,0,5.20325203252033,14.0487804878049,2.26500037836464,"data-nist/unkn73-nist.RData",52,14,FALSE,1
"Ukn Bullet X-1","Br2 Bullet 1-3",0.350417077634864,-625,3.72311569934709,3.16619013892788,140.625,120.3125,1.884375,4.24543946932007,41.3930348258707,1.59203980099502,0.530679933665008,15.9203980099502,0,0,15.9203980099502,14.8590381426202,4.02439777903728,"data-nist/unkn73-nist.RData",9,14,FALSE,1
"Ukn Bullet X-1","Br5 Bullet 2-4",0.335508303187426,-801.5625,4.2141198808765,3.28258367914932,159.375,120.3125,1.9546875,2.55795363709033,44.5083932853717,1.02318145483613,0.511590727418066,17.3940847322142,0,0,15.347721822542,17.3940847322142,2.15799760721026,"data-nist/unkn73-nist.RData",20,14,FALSE,1
"Ukn Bullet X-1","Br1 Bullet 1-6",0.296707174088861,321.875,5.04113284624469,3.89091683124183,79.6875,120.3125,1.96875,4.57142857142857,35.5555555555556,1.52380952380952,0.507936507936508,12.6984126984127,0,0,5.07936507936508,12.6984126984127,4.25290538591429,"data-nist/unkn73-nist.RData",6,14,FALSE,1
"Ukn Bullet X-1","Br3 Bullet 1-4",0.504950338469647,187.5,16.9484771678415,6.40307583268554,240.625,120.3125,1.96875,0.507936507936508,22.8571428571429,0.507936507936508,0.507936507936508,18.7936507936508,0,0,4.06349206349206,18.7936507936508,0.25909859910796,"data-nist/unkn73-nist.RData",16,14,FALSE,1
"Ukn Bullet X-1","Br4 Bullet 2-3",0.363534150260114,-1498.4375,5.78086992429189,3.8476362440853,140.625,120.3125,1.9625,3.05732484076433,61.1464968152866,3.05732484076433,1.52866242038217,32.1019108280255,0,0,29.0445859872611,32.1019108280255,3.84833043644966,"data-nist/unkn73-nist.RData",37,14,FALSE,1
"Ukn Bullet X-1","Br8 Bullet 1-4",0.562929834429407,-157.8125,2.80697068099389,3.70961649939911,179.6875,120.3125,1.96875,3.55555555555556,24.3809523809524,0.507936507936508,0.507936507936508,6.6031746031746,0,0,4.57142857142857,6.6031746031746,9.16057104779622,"data-nist/unkn73-nist.RData",46,14,FALSE,1
"Ukn Bullet X-1","Br7 Bullet 1-6",0.341901246058397,-314.0625,3.8345030424699,2.70221607043934,100,120.3125,1.9296875,3.62753036437247,29.5384615384615,1.03643724696356,0.518218623481781,10.3643724696356,0,0,10.3643724696356,7.77327935222672,2.63635889149473,"data-nist/unkn73-nist.RData",36,14,FALSE,1
"Ukn Bullet X-1","Br10 Bullet 1-2",0.442484875477709,-1350,17.3188830354967,4.51740603900937,20.3125,120.3125,1.96875,0.507936507936508,75.1746031746032,0.507936507936508,0,44.6984126984127,0,0,30.4761904761905,44.6984126984127,1.3133706359099,"data-nist/unkn73-nist.RData",56,14,FALSE,1
"Ukn Bullet X-1","Br8 Bullet 1-3",0.536617425313047,-1337.5,9.32144073425528,4.45597516561692,20.3125,120.3125,1.9171875,1.04319478402608,57.8973105134474,0.52159739201304,0.52159739201304,31.8174409127954,0,0,24.5150774246129,31.8174409127954,5.45162216328039,"data-nist/unkn73-nist.RData",45,14,FALSE,1
"Ukn Bullet X-1","Br4 Bullet 2-5",0.438666550814668,-642.1875,3.60482906970448,3.08195605654391,120.3125,120.3125,1.9296875,4.14574898785425,37.3117408906883,2.07287449392713,1.03643724696356,13.9919028340081,0,0,13.4736842105263,13.9919028340081,2.93944606607752,"data-nist/unkn73-nist.RData",39,14,FALSE,1
"Ukn Bullet X-1","Br9 Bullet 2-2",0.387403992379715,-187.5,4.65466069739032,3.80269680300395,159.375,120.3125,1.9453125,1.0281124497992,26.7309236947791,0.514056224899598,0,10.7951807228916,0,0,5.14056224899598,10.7951807228916,1.01647810801956,"data-nist/unkn73-nist.RData",49,14,FALSE,1
"Ukn Bullet X-1","Br2 Bullet 2-6",0.37282993990289,-1479.6875,5.33220204748924,3.75682067500737,140.625,120.3125,1.96875,2.03174603174603,66.5396825396825,1.52380952380952,1.01587301587302,35.0476190476191,0,0,30.4761904761905,35.0476190476191,2.2636819748574,"data-nist/unkn73-nist.RData",11,14,FALSE,1
"Ukn Bullet X-1","Br10 Bullet 2-3",0.238072658554908,0,4.15114070525509,3.05643043209579,120.3125,120.3125,1.9578125,8.17238627294493,16.8555466879489,3.06464485235435,1.53232242617717,5.10774142059058,0.510774142059058,0,0,1.53232242617717,6.32905207414405,"data-nist/unkn73-nist.RData",55,14,FALSE,1
"Ukn Bullet X-1","Br5 Bullet 2-6",0.312943547406479,-942.1875,4.85964641265159,3.40752888479915,159.375,120.3125,1.946875,1.02728731942215,47.2552166934189,0.513643659711076,0.513643659711076,22.0866773675762,0,0,20.0321027287319,22.0866773675762,2.94086376397399,"data-nist/unkn73-nist.RData",22,14,FALSE,1
"Ukn Bullet X-1","Br1 Bullet 1-5",0.301748818562355,-164.0625,4.59462142617335,3.53839850488881,59.375,120.3125,1.9203125,5.72823433685924,22.9129373474369,1.04149715215622,0.520748576078112,5.20748576078112,0,0,5.20748576078112,3.12449145646867,6.42830830087762,"data-nist/unkn73-nist.RData",5,14,FALSE,1
"Ukn Bullet X-1","Br9 Bullet 2-6",0.30318304057103,-1267.1875,7.9008711541111,3.47415172320314,20.3125,120.3125,1.96875,0,63.4920634920635,0,0,63.4920634920635,0,0,63.4920634920635,63.4920634920635,0,"data-nist/unkn73-nist.RData",53,14,FALSE,1
"Ukn Bullet X-1","Br9 Bullet 1-1",0.315615767818286,-164.0625,5.08664201433737,3.74759801158802,200,120.3125,1.9390625,4.12570507655117,22.1756647864625,1.03142626913779,0.515713134568896,7.21998388396455,0,0,4.12570507655117,1.54713940370669,4.27129771627169,"data-nist/unkn73-nist.RData",49,14,FALSE,1
"Ukn Bullet X-1","Br8 Bullet 2-2",0.382024642783801,-82.8125,5.02714026541524,3.991781855492,179.6875,120.3125,1.9484375,3.07939053728949,23.0954290296712,1.02646351242983,0.513231756214916,7.69847634322374,0,0,5.13231756214916,3.59262229350441,4.67264190478671,"data-nist/unkn73-nist.RData",44,14,FALSE,1
"Ukn Bullet X-1","Br4 Bullet 1-2",0.3025045127073,-1301.5625,6.25515874474437,2.43747821491026,120.3125,120.3125,1.9546875,1.02318145483613,64.4604316546763,1.02318145483613,0.511590727418066,33.2533972821743,0,0,31.207034372502,33.2533972821743,0.481879628806123,"data-nist/unkn73-nist.RData",38,14,FALSE,1
"Ukn Bullet X-1","Br9 Bullet 1-4",0.429340229853212,46.875,3.42791258215483,3.38251038988649,140.625,120.3125,1.9578125,2.04309656823623,18.8986432561852,0.510774142059058,0.510774142059058,10.2154828411812,0,0,0.510774142059058,10.2154828411812,3.30847676014153,"data-nist/unkn73-nist.RData",52,14,FALSE,1
"Ukn Bullet X-1","Br5 Bullet 2-2",0.301444031101125,-751.5625,4.17697723665958,3.27592392159197,120.3125,120.3125,1.9515625,0,39.9679743795036,0,0,39.9679743795036,0,0,39.9679743795036,39.9679743795036,0,"data-nist/unkn73-nist.RData",24,14,FALSE,1
"Ukn Bullet X-1","Br7 Bullet 2-6",0.306204497073235,-1214.0625,5.52764754157839,2.98793435796617,100,120.3125,1.928125,0,55.4943273905997,0,0,55.4943273905997,0,0,55.4943273905997,55.4943273905997,0,"data-nist/unkn73-nist.RData",35,14,FALSE,1
"Ukn Bullet X-1","Br6 Bullet 2-2",0.452341707020933,-1196.875,3.1239700280861,3.24422989759274,179.6875,120.3125,1.9625,3.05732484076433,49.9363057324841,1.01910828025478,0.509554140127389,24.968152866242,0,0,24.968152866242,23.4394904458599,7.9375115614216,"data-nist/unkn73-nist.RData",29,14,FALSE,1
"Ukn Bullet X-1","Br6 Bullet 1-6",0.407807088535393,-1137.5,3.95482402665616,3.39091751796779,120.3125,120.3125,1.94375,0,52.475884244373,0,0,52.475884244373,0,0,52.475884244373,52.475884244373,0,"data-nist/unkn73-nist.RData",30,14,FALSE,1
"Ukn Bullet X-1","Br10 Bullet 2-4",0.41892348093673,-465.625,4.06408703763716,3.32815890886988,120.3125,120.3125,1.9375,5.16129032258065,27.8709677419355,1.03225806451613,0.516129032258065,9.29032258064516,0,0,9.29032258064516,6.19354838709677,9.13767096559729,"data-nist/unkn73-nist.RData",56,14,FALSE,1
"Ukn Bullet X-1","Br3 Bullet 2-3",0.213442363708572,-1435.9375,7.33960540227959,3.08325977517177,179.6875,120.3125,1.9546875,0,64.4604316546763,0,0,64.4604316546763,0,0,64.4604316546763,64.4604316546763,0,"data-nist/unkn73-nist.RData",13,14,FALSE,1
"Ukn Bullet X-1","Br10 Bullet 1-3",0.617159800891724,-139.0625,6.61269012764866,5.03105523073999,200,120.3125,1.96875,7.11111111111111,25.9047619047619,1.52380952380952,1.01587301587302,7.11111111111111,0,0,4.57142857142857,7.11111111111111,7.41166591737915,"data-nist/unkn73-nist.RData",57,14,FALSE,1
"Ukn Bullet X-1","Br8 Bullet 1-1",0.298622322843306,-26.5625,4.12330031687485,3.27719375077885,140.625,120.3125,1.921875,4.68292682926829,19.2520325203252,1.04065040650407,0.520325203252033,4.16260162601626,0.520325203252033,0,0,0.520325203252033,5.41507562258869,"data-nist/unkn73-nist.RData",43,14,FALSE,1
"Ukn Bullet X-1","Br5 Bullet 2-1",0.473302365192548,-1.5625,3.11800238019981,2.64501796167217,140.625,120.3125,1.959375,3.0622009569378,19.9043062200957,1.0207336523126,0.5103668261563,8.6762360446571,0.5103668261563,0,0,8.6762360446571,2.56830007739189,"data-nist/unkn73-nist.RData",23,14,FALSE,1
"Ukn Bullet X-1","Br10 Bullet 1-1",0.24683424211632,-1295.3125,6.56767549582336,2.84313821178662,200,120.3125,1.9296875,0.518218623481781,61.1497975708502,0.518218623481781,0,33.6842105263158,0,0,27.4655870445344,33.6842105263158,0.152149883763671,"data-nist/unkn73-nist.RData",55,14,FALSE,1
"Ukn Bullet X-1","Br7 Bullet 2-1",0.503225284435356,-1331.25,12.628233989446,4.29890544413923,20.3125,120.3125,1.9171875,0,68.3292583537082,0,0,68.3292583537082,0,0,68.3292583537082,68.3292583537082,0,"data-nist/unkn73-nist.RData",36,14,FALSE,1
"Ukn Bullet X-1","Br4 Bullet 1-1",0.38723952091174,-1512.5,6.08473921730035,3.64726094891223,120.3125,120.3125,1.934375,0.516962843295638,64.6203554119548,0.516962843295638,0,32.5686591276252,0,0,32.5686591276252,32.0516962843296,0.882964063933052,"data-nist/unkn73-nist.RData",37,14,FALSE,1
"Ukn Bullet X-1","Br10 Bullet 1-5",0.317833177693173,-1153.125,4.6046419080961,3.28393951672498,100,120.3125,1.96875,2.53968253968254,52.8253968253968,1.01587301587302,0.507936507936508,27.9365079365079,0,0,22.3492063492063,27.9365079365079,4.55577172776327,"data-nist/unkn73-nist.RData",59,14,FALSE,1
"Ukn Bullet X-1","Br10 Bullet 2-5",0.537461432619472,-1534.375,24.5348348101869,5.7098516672437,159.375,120.3125,1.965625,0,73.2591414944356,0,0,73.2591414944356,0,0,73.2591414944356,73.2591414944356,0,"data-nist/unkn73-nist.RData",57,14,FALSE,1
"Ukn Bullet X-1","Br1 Bullet 1-4",0.303137726096451,-284.375,3.93571662213651,3.13650056336896,100,120.3125,1.94375,4.63022508038585,24.6945337620579,1.02893890675241,0.514469453376206,7.20257234726688,0,0,7.20257234726688,4.11575562700965,4.75491168497765,"data-nist/unkn73-nist.RData",4,14,FALSE,1
"Ukn Bullet X-1","Br3 Bullet 2-5",0.266918002861639,81.25,7.34263620267617,4.39755069048278,179.6875,120.3125,1.9453125,3.59839357429719,23.1325301204819,1.5421686746988,1.0281124497992,5.14056224899598,0,0,5.14056224899598,4.11244979919679,7.5334394063257,"data-nist/unkn73-nist.RData",15,14,FALSE,1
"Ukn Bullet X-1","Br8 Bullet 1-6",0.451017355808724,-1443.75,5.36814674688945,3.01640646844569,120.3125,120.3125,1.9375,0,65.0322580645161,0,0,65.0322580645161,0,0,65.0322580645161,65.0322580645161,0,"data-nist/unkn73-nist.RData",48,14,FALSE,1
"Ukn Bullet X-1","Br7 Bullet 2-3",0.35407539586832,-396.875,3.69950457831588,5.0783181377198,159.375,120.3125,1.96875,4.06349206349206,33.015873015873,2.03174603174603,1.01587301587302,16.2539682539683,0,0,11.6825396825397,16.2539682539683,4.79692112225244,"data-nist/unkn73-nist.RData",32,14,FALSE,1
