"b2","b1","ccf","lag","D","sd.D","x1","x2","signature.length","matches.per.y","mismatches.per.y","cms.per.y","cms2.per.y","non_cms.per.y","left_cms.per.y","right_cms.per.y","left_noncms.per.y","right_noncms.per.y","sumpeaks.per.y","data","id.x","id.y","match","span"
"Ukn Bullet X-3","Br4 Bullet 1-5",0.442628179175274,1367.1875,1.20349767759409,1.76398495855129,100,100,1213,0.00494641384995878,0.0725474031327288,0.00247320692497939,0.00164880461665293,0.0346248969497115,0,0,0.0346248969497115,0.0346248969497115,0.00726307514124394,"data/data-10-25/unkn75-new.RData",41,16,FALSE,10
"Ukn Bullet X-3","Br8 Bullet 2-6",0.369054662890727,-40.625,0.664696355533124,1.3402353808684,120.3125,100,1244,0.00401929260450161,0.0273311897106109,0.00160771704180064,0.000803858520900322,0.0184887459807074,0,0,0.00160771704180064,0.00160771704180064,0.0020322256742458,"data/data-10-25/unkn75-new.RData",48,16,FALSE,10
"Ukn Bullet X-3","Br3 Bullet 2-4",0.491678738567735,1384.375,3.51342936665136,2.23673236476519,120.3125,100,1243,0,0.0659694288012872,0,0,0.0659694288012872,0,0,0.0659694288012872,0.0659694288012872,0,"data/data-10-25/unkn75-new.RData",14,16,FALSE,10
"Ukn Bullet X-3","Br6 Bullet 1-2",0.412032149100288,207.8125,1.67335793230603,1.80765721323216,140.625,100,1269,0.00472813238770686,0.0299448384554768,0.00315208825847124,0.00157604412923562,0.0118203309692671,0,0,0.00945626477541371,0.00788022064617809,0.00324043812826963,"data/data-10-25/unkn75-new.RData",26,16,FALSE,10
"Ukn Bullet X-3","Br10 Bullet 1-4",0.266596575774026,1406.25,2.16358648062468,1.65608515660524,200,100,1206,0,0.0688225538971808,0,0,0.0688225538971808,0,0,0.0688225538971808,0.0688225538971808,0,"data/data-10-25/unkn75-new.RData",58,16,FALSE,10
"Ukn Bullet X-3","Br8 Bullet 2-4",0.636292079076486,1562.5,16.3678210013112,2.49664203626887,320.3125,100,1178,0,0.0806451612903226,0,0,0.0806451612903226,0,0,0.0806451612903226,0.0806451612903226,0,"data/data-10-25/unkn75-new.RData",46,16,FALSE,10
"Ukn Bullet X-3","Br4 Bullet 1-6",0.414493582376397,1632.8125,3.77051295733307,2.14252814345055,100,100,1232,0,0.0649350649350649,0,0,0.0649350649350649,0,0,0.0649350649350649,0.0649350649350649,0,"data/data-10-25/unkn75-new.RData",42,16,FALSE,10
"Ukn Bullet X-3","Br1 Bullet 1-2",0.357388742900757,128.125,0.67036815359362,1.27600688254253,100,100,1247,0.00641539695268645,0.0296712109061748,0.00160384923817161,0.000801924619085806,0.00801924619085806,0,0,0.00641539695268645,0.00481154771451484,0.0042688414757397,"data/data-10-25/unkn75-new.RData",2,16,FALSE,10
"Ukn Bullet X-3","Br10 Bullet 1-3",0.246611917988237,-98.4375,7.13819548522019,3.13019486647051,300,100,1269,0.00709219858156028,0.0220646178092987,0.00394011032308905,0.00236406619385343,0.0157604412923562,0,0,0.00236406619385343,0.00315208825847124,0.0106519905153716,"data/data-10-25/unkn75-new.RData",57,16,FALSE,10
"Ukn Bullet X-3","Br4 Bullet 1-3",0.359136176819786,721.875,0.543038304544158,1.36520348185949,59.375,100,1237,0.00404203718674212,0.0428455941794664,0.00242522231204527,0.00161681487469685,0.0202101859337106,0,0,0.0169765561843169,0.0202101859337106,0.00268116191746484,"data/data-10-25/unkn75-new.RData",39,16,FALSE,10
