"b2","b1","ccf","lag","distr.dist","x1","x2","num.matches","num.mismatches","non_cms","cms","data","resID","id.x","id.y","match"
"Ukn Bullet B-2","Br5 Bullet 1-6",0.124966286910964,1,5.05464833561901,137.5,175,3,18,2,2,"data/unkn2.RData",66,24,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 2-1",0.409654776269114,1,1.54892817261251,162.5,175,3,18,1,1,"data/unkn2.RData",55,41,39,FALSE
"Ukn Bullet B-2","Br3 Bullet 1-2",0.206724699334784,318,2.1408940560678,125,175,5,26,2,2,"data/unkn2.RData",38,14,39,FALSE
"Ukn Bullet B-2","Br6 Bullet 1-3",0.371008136210837,1,7.0287053429655,137.5,175,3,19,2,2,"data/unkn2.RData",75,27,39,FALSE
"Ukn Bullet B-2","Br10 Bullet 1-5",0.337067593226395,197,2.95798658393077,100,175,3,16,2,2,"data/unkn2.RData",17,59,39,FALSE
"Ukn Bullet B-2","Br10 Bullet 1-2",0.213249818760563,81,7.54890925517029,100,175,4,17,3,3,"data/unkn2.RData",14,56,39,FALSE
"Ukn Bullet B-2","Br2 Bullet 1-5",0.336236779084135,124,1.9266871447238,100,175,4,22,2,2,"data/unkn2.RData",29,11,39,FALSE
"Ukn Bullet B-2","Br8 Bullet 2-4",0.282038436506202,216,7.09837178948808,112.5,175,1,14,1,1,"data/unkn2.RData",106,46,39,FALSE
"Ukn Bullet B-2","Br7 Bullet 2-6",0.153648524370491,175,1.23845358642469,100,175,5,21,2,2,"data/unkn2.RData",96,35,39,FALSE
"Ukn Bullet B-2","Br10 Bullet 2-6",0.181238643188396,334,1.36657360760506,112.5,175,4,21,2,2,"data/unkn2.RData",24,58,39,FALSE
"Ukn Bullet B-2","Br6 Bullet 2-4",0.209043024193167,61,3.18465725392582,175,175,6,16,4,4,"data/unkn2.RData",82,25,39,FALSE
"Ukn Bullet B-2","Br9 Bullet 1-6",0.280155404984306,211,6.22887041063875,100,175,4,13,2,2,"data/unkn2.RData",114,54,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 2-2",0.282055800600944,198,7.78467417322253,100,175,1,10,1,1,"data/unkn2.RData",56,42,39,FALSE
"Ukn Bullet B-2","Br5 Bullet 2-5",0.204053096966018,17,4.91735308505011,112.5,175,4,22,2,2,"data/unkn2.RData",71,21,39,FALSE
"Ukn Bullet B-2","Br9 Bullet 2-1",0.157707161224856,217,4.72726779636428,100,175,2,7,2,2,"data/unkn2.RData",115,54,39,FALSE
"Ukn Bullet B-2","Br2 Bullet 1-2",0.246649018435714,197,7.31562690176398,137.5,175,7,15,3,3,"data/unkn2.RData",26,8,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 1-1",0.221381534313429,236,2.85955227189392,100,175,2,23,2,2,"data/unkn2.RData",49,37,39,FALSE
"Ukn Bullet B-2","Br3 Bullet 2-1",0.266091037042306,302,2.6079246580217,162.5,175,3,14,2,2,"data/unkn2.RData",43,17,39,FALSE
"Ukn Bullet B-2","Br10 Bullet 1-1",0.273837768804777,1,1.03004466550502,200,175,2,23,1,1,"data/unkn2.RData",13,55,39,FALSE
"Ukn Bullet B-2","Br8 Bullet 1-4",0.195205959021936,210,2.34062622254261,150,175,5,20,3,3,"data/unkn2.RData",100,46,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 1-3",0.254749286433212,381,1.01594284485906,100,175,5,18,2,2,"data/unkn2.RData",51,39,39,TRUE
"Ukn Bullet B-2","Br1 Bullet 1-1",0.253828111192318,77,1.7205767130848,100,175,3,21,2,2,"data/unkn2.RData",1,1,39,FALSE
"Ukn Bullet B-2","Br1 Bullet 2-6",0.316321873086416,137,0.867850614043229,100,175,4,22,3,3,"data/unkn2.RData",12,4,39,FALSE
"Ukn Bullet B-2","Br1 Bullet 2-4",0.367244730937167,63,0.769147923840243,137.5,175,4,28,3,3,"data/unkn2.RData",10,2,39,FALSE
"Ukn Bullet B-2","Br3 Bullet 2-6",0.321000749752086,177,7.68190285147072,100,175,2,11,2,2,"data/unkn2.RData",48,16,39,FALSE
"Ukn Bullet B-2","Br8 Bullet 1-2",0.214381251142792,285,4.33172433046021,100,175,3,13,1,1,"data/unkn2.RData",98,44,39,FALSE
"Ukn Bullet B-2","Br8 Bullet 1-5",0.31223307726009,35,3.89372022469508,100,175,2,24,2,2,"data/unkn2.RData",101,47,39,FALSE
"Ukn Bullet B-2","Br2 Bullet 2-3",0.236687390837988,260,1.49094532758721,125,175,1,27,1,1,"data/unkn2.RData",33,10,39,FALSE
"Ukn Bullet B-2","Br9 Bullet 2-6",0.225390589465386,20,0.807635488935508,175,175,8,21,3,3,"data/unkn2.RData",120,53,39,FALSE
"Ukn Bullet B-2","Br1 Bullet 2-3",0.108904532700568,1,6.86388992218256,100,175,5,10,2,2,"data/unkn2.RData",9,1,39,FALSE
"Ukn Bullet B-2","Br7 Bullet 1-5",0.162523663107482,129,6.60141900444817,100,175,3,11,1,1,"data/unkn2.RData",89,35,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 1-6",0.462503797149188,183,2.31462125565922,100,175,5,13,3,3,"data/unkn2.RData",54,42,39,FALSE
"Ukn Bullet B-2","Br10 Bullet 1-4",0.243260372558411,350,1.88005339528667,100,175,4,21,2,2,"data/unkn2.RData",16,58,39,FALSE
"Ukn Bullet B-2","Br7 Bullet 1-1",0.224849748883743,190,6.74734192954607,125,175,4,8,1,1,"data/unkn2.RData",85,31,39,FALSE
"Ukn Bullet B-2","Br1 Bullet 2-2",0.130952116839772,214,3.44807105405802,162.5,175,8,22,2,2,"data/unkn2.RData",8,6,39,FALSE
"Ukn Bullet B-2","Br9 Bullet 2-4",0.203560540636106,150,2.91023017882772,212.5,175,3,11,1,1,"data/unkn2.RData",118,51,39,FALSE
"Ukn Bullet B-2","Br1 Bullet 1-3",0.202402134902203,9,2.75951347367617,100,175,2,21,2,2,"data/unkn2.RData",3,3,39,FALSE
"Ukn Bullet B-2","Br10 Bullet 2-2",0.337463526458482,81,5.13311353713196,100,175,4,17,3,3,"data/unkn2.RData",20,59,39,FALSE
"Ukn Bullet B-2","Br5 Bullet 2-1",0.322548721195796,1,0.770847363735695,137.5,175,5,24,3,3,"data/unkn2.RData",67,23,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 2-3",0.216811908918765,245,3.44446621261316,137.5,175,2,18,2,2,"data/unkn2.RData",57,37,39,FALSE
"Ukn Bullet B-2","Br9 Bullet 2-5",0.278314274906047,329,1.3924465056742,100,175,4,23,3,3,"data/unkn2.RData",119,52,39,FALSE
"Ukn Bullet B-2","Br6 Bullet 1-5",0.160058118610668,215,1.76264580652639,125,175,4,18,3,3,"data/unkn2.RData",77,29,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 2-5",0.298810863458497,377,0.807540179827175,112.5,175,5,24,2,2,"data/unkn2.RData",59,39,39,TRUE
"Ukn Bullet B-2","Br2 Bullet 2-4",0.240271974225619,3,2.19663167886795,150,175,5,14,2,2,"data/unkn2.RData",34,11,39,FALSE
"Ukn Bullet B-2","Br7 Bullet 2-4",0.189901908646694,44,4.77203663367749,100,175,2,18,2,2,"data/unkn2.RData",94,33,39,FALSE
"Ukn Bullet B-2","Br2 Bullet 1-3",0.226912673711972,148,1.24192031357483,137.5,175,7,17,3,3,"data/unkn2.RData",27,9,39,FALSE
"Ukn Bullet B-2","Br6 Bullet 2-1",0.198095878828868,247,3.98917470702982,100,175,5,12,3,3,"data/unkn2.RData",79,28,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 2-4",0.187462414428823,1,0.668961453990456,150,175,5,18,1,1,"data/unkn2.RData",58,38,39,FALSE
"Ukn Bullet B-2","Br1 Bullet 1-5",0.354778632464512,218,1.85140972053267,100,175,4,14,2,2,"data/unkn2.RData",5,5,39,FALSE
"Ukn Bullet B-2","Br2 Bullet 2-6",0.261375682797468,177,5.26925715681605,100,175,4,18,2,2,"data/unkn2.RData",36,7,39,FALSE
"Ukn Bullet B-2","Br8 Bullet 2-1",0.323433222694127,178,8.20324077919763,100,175,1,11,1,1,"data/unkn2.RData",103,43,39,FALSE
"Ukn Bullet B-2","Br4 Bullet 1-4",0.183806802688136,177,1.39825332276833,100,175,7,21,2,2,"data/unkn2.RData",52,40,39,FALSE
"Ukn Bullet B-2","Br3 Bullet 2-5",0.154690324086061,71,4.25232742716528,125,175,3,21,2,2,"data/unkn2.RData",47,15,39,FALSE
"Ukn Bullet B-2","Br8 Bullet 1-1",0.0968951355891235,243,1.96678903759848,150,175,5,17,3,3,"data/unkn2.RData",97,43,39,FALSE
"Ukn Bullet B-2","Br3 Bullet 1-1",0.232987088698282,300,0.938055887867648,162.5,175,3,20,1,1,"data/unkn2.RData",37,13,39,FALSE
"Ukn Bullet B-2","Br3 Bullet 1-3",0.133160707685148,104,3.1783821186672,125,175,3,24,2,2,"data/unkn2.RData",39,15,39,FALSE
"Ukn Bullet B-2","Br6 Bullet 1-2",0.199687350191775,65,8.4180913587469,125,175,4,24,1,1,"data/unkn2.RData",74,26,39,FALSE
"Ukn Bullet B-2","Br9 Bullet 1-2",0.338603518975736,58,5.50521977599895,100,175,3,15,1,1,"data/unkn2.RData",110,50,39,FALSE
"Ukn Bullet B-2","Br6 Bullet 1-6",0.272639838206403,297,1.71450871153336,100,175,4,19,2,2,"data/unkn2.RData",78,30,39,FALSE
"Ukn Bullet B-2","Br1 Bullet 2-1",0.382518212833827,236,1.66959571472492,100,175,2,15,2,2,"data/unkn2.RData",7,5,39,FALSE
"Ukn Bullet B-2","Br10 Bullet 2-5",0.306849133163556,274,2.98135432458156,100,175,5,15,3,3,"data/unkn2.RData",23,57,39,FALSE
"Ukn Bullet B-2","Br3 Bullet 2-4",0.324205044813623,1,2.81762174033129,125,175,7,20,3,3,"data/unkn2.RData",46,14,39,FALSE
"Ukn Bullet B-2","Br2 Bullet 2-2",0.478824462743105,198,2.317494498963,100,175,4,9,3,3,"data/unkn2.RData",32,9,39,FALSE
"Ukn Bullet B-3","Br6 Bullet 1-1",0.277927952339145,287,5.1556937728105,100,100,3,19,2,2,"data/unkn3.RData",73,25,40,FALSE
"Ukn Bullet B-3","Br7 Bullet 1-5",0.181038418638929,256,8.77795608234103,100,100,1,10,1,1,"data/unkn3.RData",89,35,40,FALSE
"Ukn Bullet B-3","Br4 Bullet 1-2",0.285460067674044,202,7.20690935435954,100,100,4,17,2,2,"data/unkn3.RData",50,38,40,FALSE
"Ukn Bullet B-3","Br3 Bullet 2-6",0.288154009515275,136,9.98284940234605,100,100,4,17,2,2,"data/unkn3.RData",48,16,40,FALSE
"Ukn Bullet B-3","Br10 Bullet 2-5",0.331827949850307,82,5.91999987962029,100,100,1,6,1,1,"data/unkn3.RData",23,57,40,FALSE
"Ukn Bullet B-3","Br8 Bullet 2-2",0.209179840141216,61,6.07060689828265,162.5,100,3,16,3,3,"data/unkn3.RData",104,44,40,FALSE
"Ukn Bullet B-3","Br4 Bullet 2-3",0.19563573203064,173,6.40120797996114,137.5,100,6,14,3,3,"data/unkn3.RData",57,37,40,FALSE
"Ukn Bullet B-3","Br10 Bullet 1-6",0.335342363086384,207,6.0076474548275,100,100,5,17,2,2,"data/unkn3.RData",18,60,40,FALSE
"Ukn Bullet B-3","Br7 Bullet 1-4",0.274483538613424,137,5.10097125862248,125,100,5,11,3,3,"data/unkn3.RData",88,34,40,FALSE
"Ukn Bullet B-3","Br10 Bullet 2-1",0.188668844070403,401,7.66813260076528,100,100,2,19,2,2,"data/unkn3.RData",19,55,40,FALSE
"Ukn Bullet B-3","Br1 Bullet 1-4",0.226794243145699,50,4.54143101616349,100,100,3,22,2,2,"data/unkn3.RData",4,4,40,FALSE
"Ukn Bullet B-3","Br3 Bullet 1-4",0.225817675715884,143,9.12094269796121,150,100,6,12,4,4,"data/unkn3.RData",40,16,40,FALSE
"Ukn Bullet B-3","Br7 Bullet 1-2",0.172205390186921,209,10.0776824331068,125,100,6,12,3,3,"data/unkn3.RData",86,32,40,FALSE
"Ukn Bullet B-3","Br2 Bullet 1-5",0.20088755002756,251,5.27539012069652,100,100,3,8,2,2,"data/unkn3.RData",29,11,40,FALSE
"Ukn Bullet B-3","Br3 Bullet 1-6",0.313930806260316,242,8.82358486039491,100,100,1,16,1,1,"data/unkn3.RData",42,18,40,FALSE
"Ukn Bullet B-3","Br1 Bullet 1-1",0.395622233406839,284,3.77046241603828,100,100,5,15,2,2,"data/unkn3.RData",1,1,40,FALSE
"Ukn Bullet B-3","Br7 Bullet 2-1",0.177239641228175,209,4.46045314817578,137.5,100,7,11,3,3,"data/unkn3.RData",91,36,40,FALSE
"Ukn Bullet B-3","Br10 Bullet 2-3",0.292940337127578,201,7.67919723697814,112.5,100,3,20,2,2,"data/unkn3.RData",21,60,40,FALSE
"Ukn Bullet B-3","Br4 Bullet 1-5",0.389625772158054,176,7.45395703579251,100,100,1,10,1,1,"data/unkn3.RData",53,41,40,FALSE
"Ukn Bullet B-3","Br8 Bullet 1-4",0.276320609950959,83,5.38128284821057,150,100,3,11,2,2,"data/unkn3.RData",100,46,40,FALSE
"Ukn Bullet B-3","Br1 Bullet 1-2",0.307159089775236,224,3.95863240305034,100,100,7,20,3,3,"data/unkn3.RData",2,2,40,FALSE
"Ukn Bullet B-3","Br9 Bullet 1-5",0.207005895592059,293,3.86772728714926,212.5,100,7,19,3,3,"data/unkn3.RData",113,53,40,FALSE
"Ukn Bullet B-3","Br2 Bullet 1-2",0.472943377666486,183,8.49491106446344,137.5,100,5,18,2,2,"data/unkn3.RData",26,8,40,FALSE
"Ukn Bullet B-3","Br2 Bullet 2-5",0.23399164643741,214,8.00273664143728,100,100,4,15,2,2,"data/unkn3.RData",35,12,40,FALSE
"Ukn Bullet B-3","Br9 Bullet 1-2",0.135865488382343,259,9.53051749082403,100,100,2,10,2,2,"data/unkn3.RData",110,50,40,FALSE
"Ukn Bullet B-3","Br10 Bullet 1-3",0.278272145376179,1,6.80404594945786,100,100,4,16,2,2,"data/unkn3.RData",15,57,40,FALSE
"Ukn Bullet B-3","Br2 Bullet 2-4",0.130743272246817,217,5.69500806837491,150,100,8,17,3,3,"data/unkn3.RData",34,11,40,FALSE
"Ukn Bullet B-3","Br1 Bullet 2-2",0.325361083497705,401,5.32856646262697,162.5,100,6,8,2,2,"data/unkn3.RData",8,6,40,FALSE
"Ukn Bullet B-3","Br6 Bullet 2-1",0.271430902645593,376,5.55157536577279,100,100,3,8,2,2,"data/unkn3.RData",79,28,40,FALSE
"Ukn Bullet B-3","Br6 Bullet 1-3",0.40383217104266,401,7.6795911117294,137.5,100,2,13,2,2,"data/unkn3.RData",75,27,40,FALSE
"Ukn Bullet B-3","Br6 Bullet 1-5",0.402224648283702,284,3.89664712060863,125,100,7,13,2,2,"data/unkn3.RData",77,29,40,FALSE
"Ukn Bullet B-3","Br5 Bullet 2-2",0.312962208866278,181,7.54540014248888,112.5,100,4,17,3,3,"data/unkn3.RData",68,24,40,FALSE
"Ukn Bullet B-3","Br5 Bullet 2-6",0.29740693059497,307,4.90827339365412,150,100,2,12,2,2,"data/unkn3.RData",72,22,40,FALSE
"Ukn Bullet B-3","Br7 Bullet 2-6",0.308016531018621,80,4.30592755184504,100,100,8,16,3,3,"data/unkn3.RData",96,35,40,FALSE
"Ukn Bullet B-3","Br6 Bullet 1-4",0.248995194040068,372,4.76515716864375,200,100,3,14,2,2,"data/unkn3.RData",76,28,40,FALSE
"Ukn Bullet B-3","Br4 Bullet 1-4",0.307991294085787,191,4.19062331825122,100,100,8,13,5,5,"data/unkn3.RData",52,40,40,TRUE
"Ukn Bullet B-3","Br2 Bullet 1-4",0.347353036821152,118,4.30818744478475,125,100,5,14,3,3,"data/unkn3.RData",28,10,40,FALSE
"Ukn Bullet B-3","Br4 Bullet 2-6",0.1742434902514,386,5.71035015667222,100,100,3,15,2,2,"data/unkn3.RData",60,40,40,TRUE
"Ukn Bullet B-3","Br8 Bullet 2-3",0.259739614485007,198,12.1917744453561,150,100,2,12,2,2,"data/unkn3.RData",105,45,40,FALSE
"Ukn Bullet B-3","Br8 Bullet 1-5",0.191675295462272,180,6.57015978378861,100,100,6,11,4,4,"data/unkn3.RData",101,47,40,FALSE
"Ukn Bullet B-3","Br8 Bullet 1-2",0.206277648639568,73,6.94631942025256,100,100,4,13,2,2,"data/unkn3.RData",98,44,40,FALSE
"Ukn Bullet B-3","Br5 Bullet 2-3",0.224252145391065,280,7.50533026358367,112.5,100,5,8,4,4,"data/unkn3.RData",69,19,40,FALSE
"Ukn Bullet B-3","Br3 Bullet 1-1",0.257383045503453,354,3.95629298179046,162.5,100,5,19,2,2,"data/unkn3.RData",37,13,40,FALSE
"Ukn Bullet B-3","Br7 Bullet 2-3",0.172904811969072,151,10.4273762323896,125,100,1,12,1,1,"data/unkn3.RData",93,32,40,FALSE
"Ukn Bullet B-3","Br7 Bullet 1-1",0.314423022618608,202,9.11019871973715,125,100,6,11,2,2,"data/unkn3.RData",85,31,40,FALSE
"Ukn Bullet B-3","Br7 Bullet 1-3",0.172359766407555,21,5.42697753996216,187.5,100,1,19,1,1,"data/unkn3.RData",87,33,40,FALSE
"Ukn Bullet B-3","Br6 Bullet 2-5",0.177534866858255,110,6.5866948175965,100,100,1,16,1,1,"data/unkn3.RData",83,26,40,FALSE
"Ukn Bullet B-3","Br10 Bullet 2-6",0.412431579960958,223,3.71260981302964,112.5,100,9,15,3,3,"data/unkn3.RData",24,58,40,FALSE
"Ukn Bullet B-3","Br9 Bullet 2-6",0.179854245354616,300,3.99080765758474,175,100,4,17,2,2,"data/unkn3.RData",120,53,40,FALSE
"Ukn Bullet B-3","Br9 Bullet 1-4",0.291694368091595,300,6.56840084441151,125,100,5,16,3,3,"data/unkn3.RData",112,52,40,FALSE
"Ukn Bullet B-3","Br2 Bullet 1-6",0.185018836979167,167,5.96117684113389,112.5,100,3,14,2,2,"data/unkn3.RData",30,12,40,FALSE
"Ukn Bullet B-3","Br6 Bullet 2-4",0.29245977195134,282,5.22712162178076,175,100,2,19,2,2,"data/unkn3.RData",82,25,40,FALSE
"Ukn Bullet B-3","Br5 Bullet 2-5",0.337328022623216,226,6.5803473026274,112.5,100,6,18,3,3,"data/unkn3.RData",71,21,40,FALSE
"Ukn Bullet B-3","Br5 Bullet 1-1",0.397014786992644,224,3.80210661005881,137.5,100,7,14,3,3,"data/unkn3.RData",61,19,40,FALSE
"Ukn Bullet B-3","Br1 Bullet 1-6",0.253501531617332,1,4.86099885845018,100,100,3,10,2,2,"data/unkn3.RData",6,6,40,FALSE
"Ukn Bullet B-3","Br9 Bullet 1-1",0.223475104010882,401,4.57306002194442,137.5,100,5,14,4,4,"data/unkn3.RData",109,49,40,FALSE
"Ukn Bullet B-3","Br6 Bullet 2-6",0.269245322493858,186,7.7010362900382,112.5,100,3,18,2,2,"data/unkn3.RData",84,27,40,FALSE
"Ukn Bullet B-3","Br9 Bullet 2-3",0.238998997197183,384,6.74881545633568,125,100,1,5,1,1,"data/unkn3.RData",117,50,40,FALSE
"Ukn Bullet B-3","Br6 Bullet 2-2",0.311209093047751,289,4.14201589404123,175,100,6,15,3,3,"data/unkn3.RData",80,29,40,FALSE
"Ukn Bullet B-3","Br8 Bullet 1-3",0.325111665495099,48,4.1778943263379,137.5,100,6,17,3,3,"data/unkn3.RData",99,45,40,FALSE
"Ukn Bullet B-3","Br8 Bullet 2-6",0.21252057869233,214,6.61495406916127,100,100,3,16,2,2,"data/unkn3.RData",108,48,40,FALSE
"Ukn Bullet B-3","Br3 Bullet 2-1",0.255107241924339,235,5.341050372451,162.5,100,5,14,3,3,"data/unkn3.RData",43,17,40,FALSE
"Ukn Bullet B-3","Br3 Bullet 1-3",0.516891553309036,215,3.53647513012208,125,100,3,9,3,3,"data/unkn3.RData",39,15,40,FALSE
"Ukn Bullet B-3","Br9 Bullet 2-1",0.42409921713575,192,5.41089098096248,100,100,4,18,2,2,"data/unkn3.RData",115,54,40,FALSE
"Ukn Bullet B-3","Br8 Bullet 2-4",0.341612273517453,194,7.98743380664381,112.5,100,2,10,2,2,"data/unkn3.RData",106,46,40,FALSE
"Ukn Bullet B-3","Br1 Bullet 1-5",0.28746092369695,114,4.8339528998565,100,100,4,16,3,3,"data/unkn3.RData",5,5,40,FALSE
"Ukn Bullet B-3","Br6 Bullet 1-2",0.218779068116626,158,11.3781983049711,125,100,2,19,2,2,"data/unkn3.RData",74,26,40,FALSE
"Ukn Bullet B-3","Br9 Bullet 1-3",0.260450523378488,237,4.91488076512996,112.5,100,1,10,1,1,"data/unkn3.RData",111,51,40,FALSE
"Ukn Bullet B-3","Br4 Bullet 2-4",0.195818913119722,234,4.20675832765886,150,100,4,15,2,2,"data/unkn3.RData",58,38,40,FALSE
"Ukn Bullet B-3","Br5 Bullet 2-1",0.235937900029862,266,4.15803371439233,137.5,100,7,15,4,4,"data/unkn3.RData",67,23,40,FALSE
"Ukn Bullet B-3","Br9 Bullet 2-2",0.248230714584688,241,5.51069260012531,150,100,7,14,3,3,"data/unkn3.RData",116,49,40,FALSE
"Ukn Bullet B-3","Br10 Bullet 2-2",0.271496956607012,222,8.2241902369162,100,100,3,14,2,2,"data/unkn3.RData",20,59,40,FALSE
"Ukn Bullet B-3","Br3 Bullet 2-4",0.419628466033237,180,4.59716751425737,125,100,5,11,2,2,"data/unkn3.RData",46,14,40,FALSE
"Ukn Bullet B-3","Br10 Bullet 1-2",0.306588503414765,254,11.1579162044852,100,100,2,9,1,1,"data/unkn3.RData",14,56,40,FALSE
"Ukn Bullet B-3","Br3 Bullet 1-5",0.229906746488398,192,7.80537236763733,112.5,100,5,15,2,2,"data/unkn3.RData",41,17,40,FALSE
"Ukn Bullet B-3","Br4 Bullet 2-1",0.356470156055637,146,4.09465867427217,162.5,100,5,13,3,3,"data/unkn3.RData",55,41,40,FALSE
"Ukn Bullet B-3","Br2 Bullet 2-3",0.248618504558807,159,4.4083820770727,125,100,4,13,2,2,"data/unkn3.RData",33,10,40,FALSE
"Ukn Bullet B-3","Br10 Bullet 1-1",0.286155275982601,2,4.33799568425687,200,100,7,20,3,3,"data/unkn3.RData",13,55,40,FALSE
"Ukn Bullet B-3","Br4 Bullet 2-5",0.205815696910851,1,4.89728988160257,112.5,100,1,10,1,1,"data/unkn3.RData",59,39,40,FALSE
"Ukn Bullet B-3","Br7 Bullet 1-6",0.287373765232515,205,6.62083832132078,100,100,3,11,2,2,"data/unkn3.RData",90,36,40,FALSE
"Ukn Bullet B-3","Br2 Bullet 2-1",0.363547806965804,266,4.00950943840963,100,100,3,14,3,3,"data/unkn3.RData",31,8,40,FALSE
"Ukn Bullet B-3","Br2 Bullet 1-1",0.290402153988025,106,4.43426008693933,125,100,4,17,2,2,"data/unkn3.RData",25,7,40,FALSE
"Ukn Bullet B-3","Br5 Bullet 1-5",0.264846991735031,327,4.85782878704368,125,100,5,9,3,3,"data/unkn3.RData",65,23,40,FALSE
"Ukn Bullet B-3","Br1 Bullet 2-4",0.258448088724335,232,4.17062657660365,137.5,100,3,14,2,2,"data/unkn3.RData",10,2,40,FALSE
"Ukn Bullet B-3","Br7 Bullet 2-2",0.143277702002412,56,5.5750249494039,162.5,100,3,20,2,2,"data/unkn3.RData",92,31,40,FALSE
"Ukn Bullet B-3","Br9 Bullet 2-5",0.389537122233831,218,3.9740865255292,100,100,10,10,3,3,"data/unkn3.RData",119,52,40,FALSE
"Ukn Bullet B-3","Br2 Bullet 1-3",0.209362724632131,166,4.81402633320972,137.5,100,6,16,2,2,"data/unkn3.RData",27,9,40,FALSE
"Ukn Bullet B-3","Br10 Bullet 1-4",0.263000368003175,236,4.96692565991647,100,100,5,19,2,2,"data/unkn3.RData",16,58,40,FALSE
"Ukn Bullet B-3","Br5 Bullet 1-3",0.357902637530964,189,6.72294230375608,100,100,8,15,4,4,"data/unkn3.RData",63,21,40,FALSE
"Ukn Bullet B-3","Br1 Bullet 2-3",0.377436065423652,262,6.18575072910833,100,100,2,13,2,2,"data/unkn3.RData",9,1,40,FALSE
"Ukn Bullet B-3","Br1 Bullet 2-1",0.268117593646971,128,4.72901960216788,100,100,7,13,3,3,"data/unkn3.RData",7,5,40,FALSE
"Ukn Bullet B-3","Br9 Bullet 1-6",0.124526506315755,120,11.1076600419938,100,100,7,17,5,5,"data/unkn3.RData",114,54,40,FALSE
"Ukn Bullet B-3","Br5 Bullet 2-4",0.301016745239779,269,8.52725221349095,100,100,3,10,2,2,"data/unkn3.RData",70,20,40,FALSE
"Ukn Bullet B-3","Br4 Bullet 1-3",0.24791044235147,1,5.01064871283512,100,100,5,10,2,2,"data/unkn3.RData",51,39,40,FALSE
"Ukn Bullet B-3","Br5 Bullet 1-6",0.309335610437382,187,6.85102667604944,137.5,100,5,15,4,4,"data/unkn3.RData",66,24,40,FALSE
"Ukn Bullet B-3","Br4 Bullet 1-6",0.238227566258062,114,5.54426247022899,100,100,4,13,3,3,"data/unkn3.RData",54,42,40,FALSE
"Ukn Bullet B-3","Br7 Bullet 2-5",0.334106382671826,192,10.82383193877,125,100,3,11,3,3,"data/unkn3.RData",95,34,40,FALSE
"Ukn Bullet B-3","Br6 Bullet 2-3",0.281418080060495,310,8.31675630709479,162.5,100,1,5,1,1,"data/unkn3.RData",81,30,40,FALSE
"Ukn Bullet B-3","Br8 Bullet 2-1",0.363341636770988,103,8.5114765000972,100,100,2,9,2,2,"data/unkn3.RData",103,43,40,FALSE
"Ukn Bullet B-3","Br2 Bullet 2-2",0.289198726408508,1,4.82454312384048,100,100,4,10,2,2,"data/unkn3.RData",32,9,40,FALSE
"Ukn Bullet B-3","Br3 Bullet 2-2",0.377382056550491,213,7.51919809375076,100,100,2,5,2,2,"data/unkn3.RData",44,18,40,FALSE
"Ukn Bullet B-3","Br1 Bullet 1-3",0.347297759758416,366,4.46552854374522,100,100,4,14,2,2,"data/unkn3.RData",3,3,40,FALSE
"Ukn Bullet B-3","Br4 Bullet 2-2",0.332246862423977,148,9.77028197413955,100,100,2,13,2,2,"data/unkn3.RData",56,42,40,FALSE
"Ukn Bullet B-3","Br7 Bullet 2-4",0.278117362081341,184,7.04304953149088,100,100,6,17,2,2,"data/unkn3.RData",94,33,40,FALSE
"Ukn Bullet B-3","Br5 Bullet 1-4",0.300195995751603,221,4.59048043982233,150,100,4,21,2,2,"data/unkn3.RData",64,22,40,FALSE
"Ukn Bullet B-3","Br3 Bullet 2-3",0.350739094338523,191,8.83033005518319,112.5,100,1,13,1,1,"data/unkn3.RData",45,13,40,FALSE
"Ukn Bullet B-3","Br8 Bullet 2-5",0.396647238262967,257,6.35758052813296,100,100,4,10,2,2,"data/unkn3.RData",107,47,40,FALSE
"Ukn Bullet B-3","Br10 Bullet 2-4",0.290100025454008,153,6.84521394028982,112.5,100,5,18,3,3,"data/unkn3.RData",22,56,40,FALSE
"Ukn Bullet B-3","Br8 Bullet 1-1",0.329440984778494,288,3.92606495516904,150,100,5,14,3,3,"data/unkn3.RData",97,43,40,FALSE
"Ukn Bullet B-3","Br4 Bullet 1-1",0.314320336080326,172,5.05806077619759,100,100,6,16,3,3,"data/unkn3.RData",49,37,40,FALSE
"Ukn Bullet B-3","Br1 Bullet 2-5",0.286446772802568,241,4.96491450886511,125,100,1,4,1,1,"data/unkn3.RData",11,3,40,FALSE
"Ukn Bullet B-3","Br8 Bullet 1-6",0.197737345879181,201,6.74834069897553,100,100,4,11,3,3,"data/unkn3.RData",102,48,40,FALSE
"Ukn Bullet B-3","Br5 Bullet 1-2",0.265862688073653,254,7.32391317333056,125,100,4,9,3,3,"data/unkn3.RData",62,20,40,FALSE
"Ukn Bullet B-3","Br9 Bullet 2-4",0.296390609626094,201,4.94666834502219,212.5,100,5,12,4,4,"data/unkn3.RData",118,51,40,FALSE
